0.1775,0.00625,-68.100,-40,4,-51,0.1,0.0567,57.8,-0.00689, 218, 13.033,45.009,2.518,476.5
0.052605,0.0063318,-65.712,-28.444,4,-51.277,1.733,0.28282,84.692,-0.26729,90.124,12.198,31.706,1.4937,583.34
0.083088,0.0037022,-67.004,-36.738,4,-39.6,1.3919,0.056698,57.829,-0.0069543,218.16,11.702,53.831,1.771,639.99
0.049219,0.0054407,-75.799,-37.593,4,-59.219,2.0347,0.067924,41.671,0.0029653,700,16.663,23.688,1.4191,448.35
0.076756,0.0023037,-69.927,-34.747,4,-57.404,1.7679,0.087438,44.936,0.0018789,700,13.716,42.159,1.718,644.97
0.052735,0.0086061,-67.827,-39.373,4,-61.676,1.9271,0.25741,98,-0.25032,102.33,11.329,26.534,2.2938,497.07
0.062974,0.0081054,-58.588,-31.94,4,-55.977,1.7631,0.036344,39.221,0.00068871,700,13.033,45.009,2.518,476.5
0.085818,0.0070913,-71.982,-36.894,4,-56.006,1.4662,0.8049,117.15,-0.76443,122.45,11.704,43.722,1.5141,1501.6
